"","player","team","position","points","total_rebounds","assists","steals","blocks","missed_field_goals","missed_free_throws","turnovers","games_played","efficiency","salary"
"168","Greivis Vasquez","MIL","PG",5.65217391304348,2.04347826086957,3.95652173913043,0.434782608695652,0,-4.04347826086957,-0.173913043478261,-1.73913043478261,23,0.346816544254094,6600000
"169","Harrison Barnes","GSW","SF",11.7272727272727,4.92424242424242,1.77272727272727,0.621212121212121,0.151515151515152,-5.12121212121212,-0.484848484848485,-0.863636363636364,66,5.55482084960154,3873398
"170","Hassan Whiteside","MIA","C",14.2465753424658,11.8493150684932,0.410958904109589,0.602739726027397,3.68493150684932,-3.68493150684932,-1.57534246575342,-1.87671232876712,73,10.2247571720736,981348
"171","Henry Sims","BRK","C",6.5,5.14285714285714,0.642857142857143,0.642857142857143,1,-3.14285714285714,-0.357142857142857,-0.857142857142857,14,3.73707493637338,161622
"172","Hollis Thompson","PHI","SG",9.84415584415584,3.53246753246753,1.28571428571429,0.467532467532468,0.311688311688312,-5.32467532467532,-0.350649350649351,-0.987012987012987,77,-0.397660563163999,947276
"173","Ian Clark","GSW","SG",3.57575757575758,1.03030303030303,0.96969696969697,0.257575757575758,0.196969696969697,-1.71212121212121,-0.0909090909090909,-0.651515151515151,66,0.327528856084928,947276
"174","Ian Mahinmi","IND","C",9.29577464788732,7.14084507042254,1.46478873239437,0.915492957746479,1.05633802816901,-2.59154929577465,-1.30985915492958,-1.40845070422535,71,5.73187717950193,4e+06
"175","Iman Shumpert","CLE","SG",5.75925925925926,3.75925925925926,1.7037037037037,1,0.351851851851852,-3.53703703703704,-0.203703703703704,-1.05555555555556,54,-0.217098405369771,9e+06
"176","Isaiah Canaan","PHI","SG",10.987012987013,2.25974025974026,1.77922077922078,0.727272727272727,0.155844155844156,-6,-0.38961038961039,-1.18181818181818,77,-0.686448363177064,947276
"177","Isaiah Thomas","BOS","PG",22.2317073170732,2.96341463414634,6.20731707317073,1.10975609756098,0.109756097560976,-9.64634146341463,-0.853658536585366,-2.68292682926829,82,7.87918065784341,6912869
"178","Ish Smith","PHI","PG",14.66,4.26,6.96,1.28,0.36,-8.8,-0.88,-2.6,50,2.73535181258848,1100602
"179","J.J. Barea","DAL","PG",10.9189189189189,2.05405405405405,4.08108108108108,0.351351351351351,0.027027027027027,-5.32432432432432,-0.297297297297297,-1.52702702702703,74,3.54543062661907,4e+06
"180","J.J. Hickson","DEN","C",6.85,4.35,0.8,0.5,0.6,-2.7,-1.6,-0.8,20,2.06794425108992,5613500
